machine_id,file
93,697128509.dcm
93,2032927832.dcm
49,454633878.dcm
49,1268926665.dcm
49,1415670672.dcm
49,1512575671.dcm
216,278722848.dcm
216,1647197590.dcm
216,1481413226.dcm
216,1725357271.dcm
49,614789174.dcm
49,1217032938.dcm
49,1548023521.dcm
49,2017148727.dcm
49,236417076.dcm
49,246363425.dcm
49,379961371.dcm
29,708703399.dcm
29,1264775025.dcm
29,714078790.dcm
29,835051566.dcm
48,1076928743.dcm
48,1808491999.dcm
48,1070852388.dcm
48,1283757926.dcm
49,936953607.dcm
49,1105343365.dcm
49,1644557559.dcm
49,1679684757.dcm
21,1251275384.dcm
21,1595808125.dcm
21,908003386.dcm
21,1594012040.dcm
49,123783998.dcm
49,1177278683.dcm
49,980838636.dcm
49,1250242916.dcm
49,1910784952.dcm
49,561245043.dcm
49,1306428185.dcm
49,1357349851.dcm
49,1021660947.dcm
49,1060474624.dcm
49,1767364022.dcm
49,246772910.dcm
49,1181161563.dcm
49,417427813.dcm
49,1668824143.dcm
29,1090273031.dcm
29,1827429955.dcm
29,880586444.dcm
29,1215968407.dcm
48,1309440348.dcm
48,1674126541.dcm
48,198644110.dcm
48,661202715.dcm
29,619281441.dcm
29,1284818997.dcm
29,824203447.dcm
29,1297544489.dcm
49,1306244832.dcm
49,1324423486.dcm
49,599539245.dcm
49,1745751280.dcm
49,456769587.dcm
49,868334288.dcm
49,1491483248.dcm
49,1749421856.dcm
49,113413233.dcm
49,1056422918.dcm
49,1700190993.dcm
49,2089296868.dcm
49,560758852.dcm
49,1151311926.dcm
49,1815195237.dcm
216,1176817741.dcm
216,1222604653.dcm
216,520325003.dcm
216,602068864.dcm
49,1276764872.dcm
49,1845584659.dcm
49,2032039474.dcm
49,702664455.dcm
49,959159730.dcm
49,1659351262.dcm
29,932716415.dcm
29,1181688766.dcm
29,1829534227.dcm
29,1847074714.dcm
49,1027453242.dcm
49,2072700669.dcm
49,576267328.dcm
49,1811702635.dcm
29,335311093.dcm
29,1187149378.dcm
29,425008766.dcm
29,1801071583.dcm
49,951549972.dcm
49,1214669051.dcm
49,1295970462.dcm
49,1364535366.dcm
49,1717538225.dcm
49,1987942614.dcm
49,113305192.dcm
49,226627993.dcm
49,1117967576.dcm
49,1451503433.dcm
49,1620656952.dcm
21,278441973.dcm
21,2010021936.dcm
21,1581161613.dcm
21,1882388544.dcm
21,1396256547.dcm
21,1957808257.dcm
21,726571911.dcm
21,882421947.dcm
21,470539751.dcm
21,1674076494.dcm
21,1432850196.dcm
21,2135404498.dcm
49,1455515450.dcm
49,1993388187.dcm
49,1181374608.dcm
49,1237061311.dcm
49,2039108158.dcm
21,83927741.dcm
21,1927120539.dcm
21,1397088152.dcm
21,1870135052.dcm
170,777796987.dcm
170,787639510.dcm
170,1998131220.dcm
170,82589166.dcm
170,1300721599.dcm
29,4523575.dcm
29,1670029391.dcm
29,1057414871.dcm
29,1460296904.dcm
29,1127029479.dcm
29,1615522581.dcm
29,1041633309.dcm
29,1991219075.dcm
49,1340260733.dcm
49,1595003435.dcm
49,2113838823.dcm
49,780288000.dcm
49,823032181.dcm
49,1037628173.dcm
49,715454989.dcm
49,1212956108.dcm
49,1361207416.dcm
49,17993946.dcm
49,1279064615.dcm
49,1559238444.dcm
49,480445771.dcm
49,1390380200.dcm
49,175947485.dcm
49,421928768.dcm
49,2124949399.dcm
49,365442405.dcm
49,484963291.dcm
49,814312849.dcm
49,1888948019.dcm
48,93611468.dcm
48,1945313855.dcm
48,173620758.dcm
48,1412001644.dcm
49,1107687755.dcm
49,1222424406.dcm
49,225092893.dcm
49,486122892.dcm
49,229456537.dcm
49,2136293025.dcm
49,1119761921.dcm
49,2003877675.dcm
29,936556974.dcm
29,1609904202.dcm
29,968879085.dcm
29,1990057421.dcm
49,1107579235.dcm
49,1516414004.dcm
49,1152824963.dcm
49,1848177720.dcm
93,117709026.dcm
93,2006587640.dcm
93,68820708.dcm
93,1803176064.dcm
21,113822991.dcm
21,1245705808.dcm
21,292569938.dcm
21,1226049319.dcm
49,2167850.dcm
49,647124683.dcm
49,1645681572.dcm
49,266195835.dcm
49,1682723910.dcm
48,14940058.dcm
48,1533634388.dcm
48,33713869.dcm
48,191589670.dcm
49,542382545.dcm
49,1421535141.dcm
49,2050339868.dcm
49,1331815461.dcm
49,1926091848.dcm
49,2085290498.dcm
48,747713950.dcm
48,1762485764.dcm
48,484991312.dcm
48,1782072252.dcm
29,68266511.dcm
29,602215914.dcm
29,24924823.dcm
29,254116992.dcm
210,298423487.dcm
210,1874530513.dcm
210,1543619117.dcm
210,1708496639.dcm
21,188445392.dcm
21,1844283248.dcm
21,454992897.dcm
21,1640227197.dcm
21,170909413.dcm
21,491008075.dcm
21,1220355805.dcm
21,1464835232.dcm
48,938495888.dcm
48,1792541262.dcm
48,120383409.dcm
48,218391044.dcm
210,641615773.dcm
210,1163167199.dcm
210,357521791.dcm
210,2065970439.dcm
49,464672484.dcm
49,1207685006.dcm
49,1308465431.dcm
49,1636372058.dcm
49,730381658.dcm
49,1713621917.dcm
49,1872529486.dcm
49,1994916193.dcm
48,268757834.dcm
48,932143762.dcm
48,1276694413.dcm
48,121707482.dcm
48,408495618.dcm
48,1334830507.dcm
49,574396519.dcm
49,1861286598.dcm
49,1409635522.dcm
49,1962180748.dcm
49,493774583.dcm
49,544662651.dcm
49,880716961.dcm
49,937192565.dcm
49,1674656173.dcm
21,1128317449.dcm
21,1534007736.dcm
21,614127398.dcm
21,1267972137.dcm
49,396782916.dcm
49,1737822460.dcm
49,1061744056.dcm
49,1392394047.dcm
49,1797886948.dcm
49,152312331.dcm
49,1644671700.dcm
49,677235638.dcm
49,1047897816.dcm
21,1388994121.dcm
21,1480068248.dcm
21,39417815.dcm
21,1194855513.dcm
49,26098878.dcm
49,2123786933.dcm
49,641323351.dcm
49,1185793778.dcm
29,1439041235.dcm
29,2035422451.dcm
29,261015856.dcm
29,2146484528.dcm
21,912860535.dcm
21,1007082322.dcm
21,1734753271.dcm
21,1843744843.dcm
49,567515963.dcm
49,1111664905.dcm
49,664756059.dcm
49,931918335.dcm
49,2040824439.dcm
216,149685147.dcm
216,752478301.dcm
216,2004884139.dcm
216,846196730.dcm
216,1986957375.dcm
29,1110886721.dcm
29,1499719753.dcm
29,1137427880.dcm
29,1328561392.dcm
49,518735806.dcm
49,1182772680.dcm
49,1508868957.dcm
49,4479005.dcm
49,439246699.dcm
170,1483725936.dcm
170,2104085646.dcm
170,392627910.dcm
170,1793153953.dcm
48,653333934.dcm
48,1412994630.dcm
48,106078995.dcm
48,483468120.dcm
49,887546723.dcm
49,928981747.dcm
49,1131116737.dcm
49,325283709.dcm
49,904036169.dcm
49,333108522.dcm
49,516560737.dcm
49,1263573546.dcm
49,112950832.dcm
49,758789815.dcm
29,922550601.dcm
29,1635181339.dcm
29,1180856571.dcm
29,1815624023.dcm
49,56203151.dcm
49,951185719.dcm
49,1381531740.dcm
49,1704788336.dcm
49,1841179496.dcm
49,1002424421.dcm
49,1864379381.dcm
49,1341723935.dcm
49,1681094091.dcm
49,680429179.dcm
49,1856666786.dcm
49,191490751.dcm
49,267082115.dcm
49,1409999932.dcm
48,1571167602.dcm
48,1845928419.dcm
48,1264680761.dcm
48,1331992097.dcm
49,1125209235.dcm
49,1707535651.dcm
49,82693467.dcm
49,1889021688.dcm
49,1333862487.dcm
49,1641493797.dcm
49,2094730625.dcm
49,538742699.dcm
49,656938881.dcm
49,662515834.dcm
48,360720088.dcm
48,454582127.dcm
48,719644815.dcm
48,1449741661.dcm
49,112736895.dcm
49,2092344527.dcm
49,1588424678.dcm
49,1769914634.dcm
48,1351319063.dcm
48,1470594547.dcm
48,697375579.dcm
48,1618811452.dcm
29,206014104.dcm
29,932174049.dcm
29,1234771741.dcm
29,2031757895.dcm
29,218054392.dcm
29,587897375.dcm
29,113968546.dcm
29,1574841840.dcm
21,345227367.dcm
21,1680756488.dcm
21,554751505.dcm
21,1723477812.dcm
170,1173103876.dcm
170,1999181254.dcm
170,349802224.dcm
170,569649216.dcm
170,1189047605.dcm
49,1207704083.dcm
49,1540053494.dcm
49,200433028.dcm
49,1349280128.dcm
49,1578058662.dcm
49,2136285908.dcm
49,203630543.dcm
49,1732071176.dcm
49,1034673910.dcm
49,1091677946.dcm
210,78386078.dcm
210,2007900972.dcm
210,71611278.dcm
210,1051148468.dcm
29,589052816.dcm
29,894683240.dcm
29,609265995.dcm
29,856134514.dcm
49,696028303.dcm
49,1406412943.dcm
49,201102255.dcm
49,1232071860.dcm
93,985666183.dcm
93,1247995797.dcm
93,436881068.dcm
93,1919209976.dcm
93,1081962107.dcm
93,1298923508.dcm
93,1441747151.dcm
93,1645873424.dcm
93,1937693715.dcm
93,2081281749.dcm
49,1007335394.dcm
49,2105686699.dcm
49,1428618904.dcm
49,1772075763.dcm
29,1240885727.dcm
29,1690409644.dcm
29,256830414.dcm
29,1855395463.dcm
48,84327797.dcm
48,2007395861.dcm
48,232612316.dcm
48,471831325.dcm
48,1819192101.dcm
48,606332667.dcm
48,2100101267.dcm
48,1110022745.dcm
48,1741117083.dcm
21,528860022.dcm
21,1169296405.dcm
21,161562068.dcm
21,1952323983.dcm
49,418395806.dcm
49,480542419.dcm
49,364991365.dcm
49,1493465388.dcm
29,159592442.dcm
29,1672791784.dcm
29,737987807.dcm
29,873186270.dcm
48,1517486206.dcm
48,1989405843.dcm
48,2093679742.dcm
48,2144093960.dcm
49,1619012713.dcm
49,2020402191.dcm
49,68263933.dcm
49,988358814.dcm
48,52534570.dcm
48,1643102809.dcm
48,542120771.dcm
48,697160981.dcm
48,967105463.dcm
48,1298349489.dcm
48,651203534.dcm
48,1802586287.dcm
48,1448750194.dcm
48,1627902121.dcm
48,531508768.dcm
48,1773994794.dcm
49,915269079.dcm
49,1891104298.dcm
49,313922158.dcm
49,1280034498.dcm
49,1314182111.dcm
49,345649155.dcm
49,757415834.dcm
49,1087088804.dcm
49,486402307.dcm
49,548189891.dcm
49,1470450751.dcm
21,287010680.dcm
21,1375875054.dcm
21,3021820.dcm
21,960787448.dcm
29,901575629.dcm
29,1645279252.dcm
29,1399974673.dcm
29,1657716238.dcm
49,273643197.dcm
49,1032792629.dcm
49,1745886643.dcm
49,802911283.dcm
49,1599973569.dcm
49,2123839912.dcm
29,231214058.dcm
29,1472633490.dcm
29,1276277751.dcm
29,1895907154.dcm
48,638906099.dcm
48,882023898.dcm
48,924276312.dcm
48,1949376353.dcm
49,856162422.dcm
49,1154694388.dcm
49,1192817932.dcm
49,2022274082.dcm
49,78005871.dcm
49,431013616.dcm
49,457600713.dcm
49,1979035704.dcm
48,770687582.dcm
48,1811469267.dcm
48,806611587.dcm
48,1020865684.dcm
48,936500412.dcm
48,1023929279.dcm
48,1076355782.dcm
48,1758771769.dcm
29,1100137976.dcm
29,1412813236.dcm
29,418351644.dcm
29,1379911102.dcm
21,108420142.dcm
21,178172074.dcm
21,890685646.dcm
21,1855895718.dcm
48,309118979.dcm
48,1075013900.dcm
48,1520971583.dcm
48,980231640.dcm
48,1070905711.dcm
49,662616391.dcm
49,2113116946.dcm
49,412924430.dcm
49,1943903634.dcm
29,390430947.dcm
29,464347451.dcm
29,900350344.dcm
29,1798010911.dcm
93,1151111763.dcm
93,1176982893.dcm
93,1648500210.dcm
93,1963594574.dcm
93,327933500.dcm
93,394168289.dcm
93,858759701.dcm
93,2063501774.dcm
49,317385248.dcm
49,748408341.dcm
49,1660174969.dcm
49,23974763.dcm
49,1588490037.dcm
49,136065441.dcm
49,288899265.dcm
49,793996132.dcm
49,1005459220.dcm
49,255272023.dcm
49,653376225.dcm
49,1026166669.dcm
49,1533342840.dcm
29,283931329.dcm
29,1270509112.dcm
29,219576575.dcm
29,1519186712.dcm
49,1251348398.dcm
49,1871456527.dcm
49,724212091.dcm
49,1585006710.dcm
48,870533724.dcm
48,1043473651.dcm
48,480116884.dcm
48,1963953520.dcm
48,1119894157.dcm
48,1651916963.dcm
48,1730446015.dcm
48,57024232.dcm
48,1495779859.dcm
48,1599595282.dcm
29,531832214.dcm
29,826463423.dcm
29,501577446.dcm
29,1658351023.dcm
29,191907525.dcm
29,1851329813.dcm
29,168175389.dcm
29,1291145876.dcm
29,104121242.dcm
29,1634919353.dcm
29,808346342.dcm
29,1268104345.dcm
29,1521428552.dcm
29,807951681.dcm
29,1462116952.dcm
29,1504734245.dcm
29,1567966274.dcm
48,436812825.dcm
48,1485797055.dcm
48,1230531830.dcm
48,1615760456.dcm
21,561575238.dcm
21,1374650863.dcm
21,713557806.dcm
21,1878600538.dcm
29,142983547.dcm
29,1238574073.dcm
29,1465138565.dcm
29,322350327.dcm
29,1272321539.dcm
29,1597959297.dcm
29,1636484086.dcm
29,760186935.dcm
29,1368581420.dcm
49,985944829.dcm
49,2147173950.dcm
49,312272467.dcm
49,727628905.dcm
49,1018215015.dcm
49,1949171373.dcm
49,399756547.dcm
49,908034021.dcm
49,979843840.dcm
49,18652174.dcm
49,423120249.dcm
49,625269395.dcm
49,1304688625.dcm
49,2084419034.dcm
49,1056558125.dcm
49,1334314952.dcm
49,1739799643.dcm
49,2003229751.dcm
29,645011384.dcm
29,1379289680.dcm
29,80206637.dcm
29,1504410285.dcm
49,385063759.dcm
49,524732712.dcm
49,997832978.dcm
49,1298527367.dcm
49,1385549978.dcm
48,361819502.dcm
48,2071562286.dcm
48,1102550133.dcm
48,2085287386.dcm
190,515627610.dcm
190,1551597458.dcm
190,1886889656.dcm
190,669402894.dcm
190,1252277351.dcm
190,1855652753.dcm
190,2024662716.dcm
49,1180402372.dcm
49,1954918898.dcm
49,275857147.dcm
49,597117729.dcm
49,1427717838.dcm
29,272034545.dcm
29,592159040.dcm
29,167375875.dcm
29,495096409.dcm
49,244278428.dcm
49,1118223910.dcm
49,426139659.dcm
49,1318189434.dcm
29,312725144.dcm
29,1297493406.dcm
29,1313534339.dcm
29,1876379763.dcm
21,1057809627.dcm
21,1123583930.dcm
21,1224474370.dcm
21,1399517668.dcm
49,983095826.dcm
49,1184400438.dcm
49,438059694.dcm
49,904978594.dcm
49,2026794803.dcm
210,880223243.dcm
210,1190699127.dcm
210,35042389.dcm
210,68772829.dcm
210,85877049.dcm
48,1400242380.dcm
48,1681772762.dcm
48,575615799.dcm
48,1810724744.dcm
49,405209229.dcm
49,1661349567.dcm
49,500874559.dcm
49,805093617.dcm
49,102668578.dcm
49,610813120.dcm
49,683406897.dcm
49,1528053671.dcm
29,469243015.dcm
29,1147714371.dcm
29,65924347.dcm
29,1329083688.dcm
21,112363376.dcm
21,190254155.dcm
21,1658358964.dcm
21,2084482728.dcm
29,249900059.dcm
29,340891314.dcm
29,771349904.dcm
29,1210713485.dcm
48,586924089.dcm
48,1638938835.dcm
48,103578266.dcm
48,215281152.dcm
49,151892979.dcm
49,328045452.dcm
49,1065148447.dcm
49,315876462.dcm
49,325547397.dcm
49,1619975991.dcm
21,46120512.dcm
21,402939023.dcm
21,1090339600.dcm
21,405511165.dcm
21,998163199.dcm
48,627679527.dcm
48,884707786.dcm
48,234624028.dcm
48,2028677653.dcm
49,764394917.dcm
49,1669033454.dcm
49,705873233.dcm
49,1938538147.dcm
49,2119940867.dcm
93,1198971410.dcm
93,1964265740.dcm
93,1937007544.dcm
93,1940128481.dcm
49,847665575.dcm
49,1093600780.dcm
49,1757971509.dcm
49,789503351.dcm
49,1144188924.dcm
49,1200096994.dcm
216,1429841387.dcm
216,2056541430.dcm
216,1183425241.dcm
216,1392718589.dcm
216,1278339697.dcm
216,1913127977.dcm
216,1953046798.dcm
216,2144033323.dcm
216,134568679.dcm
216,1047764669.dcm
216,1200893314.dcm
216,1360953522.dcm
93,1212700157.dcm
93,1468988435.dcm
93,1618655300.dcm
93,912476629.dcm
93,1013433452.dcm
93,1167606052.dcm
21,1299209079.dcm
21,1859623530.dcm
21,1148165389.dcm
21,1217263335.dcm
49,1017101533.dcm
49,1756126664.dcm
49,183735517.dcm
49,414402875.dcm
49,1378968156.dcm
49,271998434.dcm
49,1025184278.dcm
49,245555285.dcm
49,797177730.dcm
49,1513616678.dcm
29,1463833138.dcm
29,1598442894.dcm
29,694739576.dcm
29,1900389368.dcm
29,117074493.dcm
29,1198500444.dcm
29,1060446658.dcm
29,2064877426.dcm
170,1115153911.dcm
170,1590212545.dcm
170,696408233.dcm
170,1097096455.dcm
93,385059010.dcm
93,1004523660.dcm
93,178425794.dcm
93,835392454.dcm
49,999755756.dcm
49,1977877324.dcm
49,1410650566.dcm
49,1969295824.dcm
49,416335858.dcm
49,1249062098.dcm
49,511084857.dcm
49,618574134.dcm
49,1374634740.dcm
49,428754635.dcm
49,517498670.dcm
49,11560232.dcm
49,151299654.dcm
49,1722539135.dcm
49,246068648.dcm
49,381104759.dcm
49,1699482620.dcm
49,835658415.dcm
49,1213747044.dcm
49,1780320322.dcm
48,450788290.dcm
48,457776175.dcm
48,1637807680.dcm
48,1785121715.dcm
48,212729405.dcm
48,1296108581.dcm
48,2059947366.dcm
48,90402903.dcm
48,1333731298.dcm
29,42145177.dcm
29,621835479.dcm
29,974982812.dcm
29,1676533026.dcm
21,542062618.dcm
21,930020649.dcm
21,97287443.dcm
21,690125055.dcm
170,1286884136.dcm
170,2100736615.dcm
170,607931098.dcm
170,2051803280.dcm
170,80945939.dcm
170,1785400342.dcm
170,1953734202.dcm
170,1120588309.dcm
170,1822911871.dcm
170,1955829690.dcm
170,2127833840.dcm
29,134821220.dcm
29,189129170.dcm
29,207102425.dcm
29,68123395.dcm
29,627803954.dcm
48,1574662790.dcm
48,1674934111.dcm
48,951595463.dcm
48,1453542384.dcm
49,202895396.dcm
49,1381241043.dcm
49,690297586.dcm
49,952543835.dcm
49,1984947295.dcm
49,748156209.dcm
49,1924485223.dcm
49,173633370.dcm
49,1031734190.dcm
49,1777511278.dcm
29,912885077.dcm
29,1617834772.dcm
29,1146426236.dcm
29,2065013140.dcm
216,514055776.dcm
216,2038346034.dcm
216,526933472.dcm
216,1728101308.dcm
29,1430875141.dcm
29,1677798739.dcm
29,136432509.dcm
29,982581251.dcm
21,1216405341.dcm
21,1314214803.dcm
21,344059830.dcm
21,468446003.dcm
29,395268774.dcm
29,598984106.dcm
29,1084630591.dcm
29,1728063954.dcm
29,2114925983.dcm
49,1419406043.dcm
49,1856297345.dcm
49,769751177.dcm
49,803324636.dcm
49,1363571199.dcm
48,1656248877.dcm
48,1960802307.dcm
48,721572140.dcm
48,777812388.dcm
49,1124062634.dcm
49,1153636834.dcm
49,957740409.dcm
49,1381646929.dcm
48,22594451.dcm
48,236031385.dcm
48,794812124.dcm
48,1865487961.dcm
21,1187006041.dcm
21,1611827224.dcm
21,2144077552.dcm
21,165361033.dcm
21,491734964.dcm
21,896836572.dcm
48,117268486.dcm
48,1715188564.dcm
48,8269330.dcm
48,1232893228.dcm
21,902709984.dcm
21,1570987459.dcm
21,338657973.dcm
21,1450953759.dcm
49,1035489428.dcm
49,1427529849.dcm
49,741097384.dcm
49,1416350319.dcm
48,1926902422.dcm
48,2059790354.dcm
48,748584837.dcm
48,1711505420.dcm
49,855313546.dcm
49,1128445641.dcm
49,1592711649.dcm
49,24525287.dcm
49,125708874.dcm
49,489282207.dcm
216,422542358.dcm
216,598335933.dcm
216,1632475526.dcm
216,783398124.dcm
216,1670720112.dcm
216,2079956912.dcm
216,2099712588.dcm
21,1160774066.dcm
21,1953444234.dcm
21,773163128.dcm
21,961811817.dcm
49,285395825.dcm
49,1259747140.dcm
49,10342974.dcm
49,33123609.dcm
49,1236280814.dcm
49,1890233822.dcm
49,282738620.dcm
49,746990846.dcm
49,1120835018.dcm
48,821388480.dcm
48,972522678.dcm
48,494340854.dcm
48,1363843483.dcm
48,69333046.dcm
48,1714604303.dcm
48,626710972.dcm
48,1090223403.dcm
210,253464834.dcm
210,1359501505.dcm
210,476289606.dcm
210,2093901357.dcm
49,705634670.dcm
49,1424896849.dcm
49,985189218.dcm
49,1398184483.dcm
170,1532806148.dcm
170,1968558310.dcm
170,1064041640.dcm
170,1541400118.dcm
29,1168039233.dcm
29,1188802546.dcm
29,388612297.dcm
29,695340025.dcm
29,840381268.dcm
29,1594039331.dcm
29,289547500.dcm
29,435175157.dcm
29,1133473550.dcm
49,525983855.dcm
49,967233668.dcm
49,1426848441.dcm
49,1833891301.dcm
49,672243722.dcm
49,1354579275.dcm
49,2056211284.dcm
49,2146209360.dcm
49,166280706.dcm
49,1114200021.dcm
49,1977922339.dcm
49,2000807133.dcm
49,1407404683.dcm
49,1478035562.dcm
49,772957370.dcm
49,853631982.dcm
49,873175852.dcm
49,896794507.dcm
49,650803121.dcm
49,861744031.dcm
49,239153122.dcm
49,913122220.dcm
49,1179117865.dcm
49,804654997.dcm
49,1108593154.dcm
49,1938253607.dcm
49,1941022369.dcm
49,337486570.dcm
49,481133022.dcm
49,1907727148.dcm
49,1936090739.dcm
49,2119001386.dcm
216,754886263.dcm
216,1558355370.dcm
216,539806137.dcm
216,1343082023.dcm
21,228170422.dcm
21,698106546.dcm
21,1563599894.dcm
21,611054659.dcm
21,1347513429.dcm
21,1678218609.dcm
49,1559047410.dcm
49,1708371770.dcm
49,626960298.dcm
49,940596512.dcm
29,247501261.dcm
29,803742845.dcm
29,532271269.dcm
29,2087762135.dcm
48,1287857591.dcm
48,1987776475.dcm
48,496805727.dcm
48,974363194.dcm
21,924291176.dcm
21,1156109046.dcm
21,165063386.dcm
21,1345907814.dcm
21,366140357.dcm
21,557244401.dcm
21,743134644.dcm
21,2000065693.dcm
49,870823515.dcm
49,1284811806.dcm
49,1387396753.dcm
49,1623310624.dcm
49,1643178114.dcm
49,1976772664.dcm
49,1357081418.dcm
49,1772910333.dcm
48,435307930.dcm
48,1374137512.dcm
48,480481858.dcm
48,1364884748.dcm
29,888289880.dcm
29,1589773197.dcm
29,1858609804.dcm
29,2089732158.dcm
29,1806616815.dcm
29,2052866906.dcm
29,64671218.dcm
29,954475197.dcm
49,640156723.dcm
49,899067065.dcm
49,974386516.dcm
49,998355765.dcm
49,1680138718.dcm
49,179812593.dcm
49,294485145.dcm
49,1810291860.dcm
29,546334090.dcm
29,1758006804.dcm
29,131621860.dcm
29,918450213.dcm
29,624684344.dcm
29,1114058969.dcm
29,1738167830.dcm
29,2132685736.dcm
29,539555631.dcm
29,689428571.dcm
29,439201851.dcm
29,747682997.dcm
21,1534248578.dcm
21,1692786049.dcm
21,426876567.dcm
21,1252728335.dcm
48,1190659840.dcm
48,2143366578.dcm
48,174791902.dcm
48,825445234.dcm
216,713041241.dcm
216,1932916340.dcm
216,362365525.dcm
216,774586689.dcm
48,312995648.dcm
48,2138348289.dcm
48,9106874.dcm
48,617891556.dcm
216,141579569.dcm
216,969876198.dcm
216,1059256470.dcm
216,752520824.dcm
216,990983715.dcm
216,1854592805.dcm
216,1986720167.dcm
21,211952062.dcm
21,497094239.dcm
21,1287166572.dcm
21,1625501058.dcm
49,611773946.dcm
49,896147759.dcm
49,1974170108.dcm
49,1983326500.dcm
48,389311951.dcm
48,2134038424.dcm
48,179332486.dcm
48,2098944080.dcm
49,565515886.dcm
49,594302955.dcm
49,1791088222.dcm
49,178374736.dcm
49,1392686601.dcm
49,841468128.dcm
49,1298762973.dcm
49,1985280492.dcm
49,1124015986.dcm
49,1203497397.dcm
49,1504960741.dcm
21,460288945.dcm
21,1557989550.dcm
21,1390966811.dcm
21,1921179007.dcm
216,1458600499.dcm
216,1945805335.dcm
216,360281334.dcm
216,1599409651.dcm
49,1092017438.dcm
49,1671974537.dcm
49,1895549666.dcm
49,940818929.dcm
49,962835750.dcm
49,1779472636.dcm
49,74819760.dcm
49,1777539545.dcm
49,366272256.dcm
49,1029658643.dcm
29,377322424.dcm
29,940017578.dcm
29,348549193.dcm
29,2073497593.dcm
49,1893218569.dcm
49,2015884495.dcm
49,381074502.dcm
49,994071420.dcm
170,405548547.dcm
170,1574346518.dcm
170,1995985001.dcm
170,1213567740.dcm
170,1289018940.dcm
170,1494893239.dcm
49,507569228.dcm
49,2059046991.dcm
49,268918993.dcm
49,378549108.dcm
49,1500959160.dcm
49,1249691997.dcm
49,1752849314.dcm
49,386471063.dcm
49,1584991031.dcm
49,123082809.dcm
49,380297007.dcm
49,1536412250.dcm
49,1632160012.dcm
49,238025102.dcm
49,1004953889.dcm
49,1481104996.dcm
49,1898791934.dcm
93,774516862.dcm
93,1668626929.dcm
93,149892126.dcm
93,677682133.dcm
93,1035355447.dcm
93,1493638415.dcm
93,1627248099.dcm
93,1771310464.dcm
93,1452972620.dcm
93,1834318772.dcm
49,234901321.dcm
49,640230079.dcm
49,2072859114.dcm
49,61019515.dcm
49,1173910506.dcm
49,2009041780.dcm
210,55493767.dcm
210,843461943.dcm
210,588143195.dcm
210,1426366585.dcm
210,1986872010.dcm
49,1031280313.dcm
49,1057549120.dcm
49,2062442508.dcm
49,238516592.dcm
49,494258064.dcm
49,1973465245.dcm
49,50102161.dcm
49,743432135.dcm
49,1620460923.dcm
49,1644301301.dcm
49,1787820972.dcm
49,515921353.dcm
49,1069320607.dcm
49,1254972409.dcm
49,1461461767.dcm
49,1977402661.dcm
49,518690972.dcm
49,1384202878.dcm
49,1698853289.dcm
49,369219314.dcm
49,377148727.dcm
49,907988737.dcm
49,142768958.dcm
49,563354149.dcm
49,720809467.dcm
49,102436614.dcm
49,1533016026.dcm
49,1763358813.dcm
49,630038372.dcm
49,1358034442.dcm
49,1498514214.dcm
49,1647690851.dcm
49,1977118398.dcm
49,620782999.dcm
49,736350307.dcm
49,1040966154.dcm
49,1896843235.dcm
49,231857725.dcm
49,540354720.dcm
49,285343251.dcm
49,2034995791.dcm
49,69749285.dcm
49,1798273989.dcm
49,992366262.dcm
49,1734831707.dcm
49,434385614.dcm
49,1122668592.dcm
49,1594186566.dcm
49,117084678.dcm
49,972394326.dcm
